,gene_name,mean_expression
16495,MRPS17,0.6109726953780444
16496,CYCS,0.9632379112218437
16497,GUSB,0.9110184573142828
16498,PEX1,0.5807189708649005
16499,VPS50,0.5961254893984848
16500,MOGAT3,0.314892967915798
16501,,0.047973763156556666
16502,VPS41,0.7909187979864748
16503,ANKIB1,0.7890120506432095
16504,TFPI2,0.7856307520211522
16505,ELAPOR2,0.047973763156556666
16506,PPP1R9A,0.6634463822647074
16507,PON3,0.418365790410332
16508,SERPINE1,0.9999491534041796
16509,PON1,0.3059948136472263
16510,HGF,0.7176488534092642
16511,ZNRF2,0.5551431331672344
16512,FAM133B,0.8142573854680429
16513,TPST1,0.8656378705445671
16514,ASNS,0.4234250266944628
16515,PEG10,0.4020948797478009
16516,RINT1,0.5817867493771292
16517,PDE1C,0.4078659683734174
16518,TECPR1,0.823206386332435
16519,THAP5,0.779529160522703
16520,TMEM243,0.8736462093862816
16521,LSM5,0.7464788732394366
16522,AP1S1,0.6466161590481517
16523,PLOD3,0.862409111709971
16524,CD36,0.9965424314842122
16525,AZGP1,0.41274724157217674
16526,LRRN3,0.33828240199318654
16527,GNG11,0.9896781410484569
16528,SEMA3C,0.326180912187929
16529,TMEM168,0.63400620328469
16530,TES,0.9417806477856308
16531,ZNF716,0.18818325113133677
16532,PNPLA8,0.9450856765139574
16533,PON2,0.9236792596735649
16534,SGCE,0.7388518838663751
16535,AGBL3,0.4764071795393298
16536,CAV2,0.9876951238114609
16537,DNAJB9,0.8597142421314893
16538,LEP,0.267122591142523
16539,GNAT3,0.23554685513804852
16540,GCC1,0.654090608633752
16541,ANKRD7,0.2640972186912086
16542,LAMB4,0.4192810291350994
16543,ZNF277,0.7540550160166777
16544,GALNT17,0.2992322164031118
16545,NAT16,0.1402603345706005
16546,KCND2,0.23015711598108507
16547,IMMP2L,0.6628362231148625
16548,RAB19,0.047973763156556666
16549,TCAF1,0.6290995067880205
16550,SND1,0.873951288961204
16551,DLX5,0.2282503686378197
16552,ARF5,0.9302893171302181
16553,FAM3C,0.8486805308384604
16554,SSU72P8,0.10743885696852595
16555,SLC13A1,0.21302181318960695
16556,SMIM30,0.8483246046677175
16557,CALN1,0.20107286317181064
16558,CDHR3,0.3712818426806325
16559,BAIAP2L1,0.7320638633243505
16560,PLEKHA8,0.5554990593379773
16561,FMC1-LUC7L2,0.1838612904866019
16562,TFEC,0.32569786952763513
16563,PRSS37,0.3525957187166319
16564,HIBADH,0.6487008694767885
16565,RNF148,0.36701072863171813
16566,ARMC10,0.6302435551939798
16567,STMP1,0.7601566075151268
16568,PARP12,0.8140031524889408
16569,PODXL,0.9733563837901053
16570,DYNC2I1,0.047973763156556666
16571,MKRN1,0.8010881171505567
16572,KLRG2,0.047973763156556666
16573,GNAI1,0.8299181369807291
16574,GIMAP4,0.977169878476636
16575,RNF133,0.2728174098744089
16576,KLHDC10,0.6917933594345859
16577,STRIP2,0.3087151065236182
16578,DLX6,0.1838612904866019
16579,GNGT1,0.17918340367112423
16580,STK31,0.34280774902120303
16581,POT1,0.6245995830579143
16582,MTPN,0.9437636650226268
16583,SSMEM1,0.15078557990542532
16584,BMT2,0.6149387298520365
16585,COL26A1,0.1402603345706005
16586,ZNF212,0.44010271012355723
16587,CHCHD2,0.9842884018914934
16588,FSCN3,0.3633497737326486
16589,TMEM209,0.6576498703411806
16590,WEE2,0.167615803121981
16591,DNAJB6,0.9740173895357706
16592,ATP6V0A4,0.29239334926526667
16593,LRRC4,0.4544160268470026
16594,NCAPG2,0.44983983322316573
16595,ZNF783,0.44155183810443893
16596,EFCAB10,0.39347638175624144
16597,CLEC2L,0.20107286317181064
16598,GIMAP6,0.9254588905272791
16599,SSBP1,0.9083744343316215
16600,PTPRN2,0.6828189352722835
16601,UBE3C,0.8195454314333656
16602,HIPK2,0.9176285147709361
16603,TAS2R16,0.047973763156556666
16604,FIS1,0.9485940916255656
16605,DENND11,0.047973763156556666
16606,TAS2R3,0.167615803121981
16607,TSPAN12,0.8889510347282249
16608,ZNF467,0.649870341180658
16609,PTPRZ1,0.2825545329740174
16610,BRI3,0.9377637667158184
16611,AKR1B15,0.1838612904866019
16612,GIMAP7,0.9712716733614685
16613,SLC37A3,0.6609548990695073
16614,CRCP,0.7170386942594194
16615,CPED1,0.5730411348960187
16616,LUC7L2,0.7976813952305893
16617,PRSS58,0.047973763156556666
16618,RHEB,0.970966593786546
16619,MYO1G,0.39301876239385775
16620,AKR1D1,0.2464534499415264
16621,ING3,0.8134438399349163
16622,SMKR1,0.167615803121981
16623,PRKAG2,0.8479686784969747
16624,TAS2R5,0.28031728275791934
16625,WNT16,0.3494940763715869
16626,ZNF862,0.48830528296130576
16627,TMEM229A,0.167615803121981
16628,BPGM,0.8375959729496111
16629,AGK,0.5916509889662888
16630,INSIG1,0.9731529974068236
16631,ACTR3B,0.5958966797172929
16632,AKR1B1,0.8732902832155387
16633,TMEM213,0.32442670463212486
16634,TRIM24,0.6743275537702751
16635,KDM7A,0.8769512381146082
16636,GALNTL5,0.18818325113133677
16637,MACC1,0.3293079778308842
16638,AKR1B10,0.15078557990542532
16639,ZC3HC1,0.7095642446738191
16640,FMC1,0.6001423704682971
16641,CHCHD3,0.8912899781359638
16642,ZNHIT1,0.8854934662124371
16643,ZNF282,0.5799562719275945
16644,DENND2A,0.36685818884425686
16645,ZNF398,0.46506838867137845
16646,SVOPL,0.22092845883968068
16647,MKLN1,0.9101032185895155
16648,COPG2,0.39528143590786596
16649,FAM180A,0.23015711598108507
16650,VIPR2,0.29239334926526667
16651,COL28A1,0.30068134438399347
16652,MPLKIP,0.8132913001474551
16653,HBP1,0.9018152234707887
16654,GPR22,0.25997864442975543
16655,PPP1R3A,0.1402603345706005
16656,EN2,0.1838612904866019
16657,SUGCT,0.3379518991203539
16658,CLEC5A,0.2464534499415264
16659,TAS2R38,0.047973763156556666
16660,GPR37,0.26541923018253927
16661,RBAK-RBAKDN,0.17389535770580158
16662,COPS6,0.9117303096557685
16663,MCM7,0.7827833426552092
16664,AP4M1,0.5548889001881324
16665,CNPY4,0.5506686327350384
16666,MBLAC1,0.33985864646361924
16667,TRAPPC14,0.047973763156556666
16668,GAL3ST4,0.4115777698683073
16669,GPC2,0.28031728275791934
16670,PPP1R35,0.6540397620379316
16671,SPACDR,0.047973763156556666
16672,ZNF3,0.6312096405145675
16673,CDK6,0.8766970051355062
16674,SPATA48,0.10743885696852595
16675,KIAA1549,0.3990186607006661
16676,GPNMB,0.3751970305588041
16677,SLC25A13,0.8016474297045812
16678,TAS2R4,0.34801952509279505
16679,CCM2,0.7119540346773784
16680,CRYGN,0.1838612904866019
16681,ZNF92,0.6038033253673667
16682,WDR86,0.3757309198149184
16683,IFRD1,0.9635938373925865
16684,,0.047973763156556666
16685,LSMEM1,0.5800579651192352
16686,NOS3,0.9024253826206335
16687,ASIC3,0.3794681446077185
16688,CDK5,0.5731174047897494
16689,,0.047973763156556666
16690,TMUB1,0.6736665480246098
16691,AGAP3,0.8398332231657091
16692,ASB10,0.1268114099761021
16693,IQCA1L,0.4104591447602583
16694,ABCF2,0.6570397111913358
16695,HERPUD2,0.809172725886002
16696,RSBN1L,0.7919865764987034
16697,TMEM60,0.7087506991406926
16698,MAGI2,0.5789393400111863
16699,GGCT,0.8538160370163218
16700,,0.047973763156556666
16701,CRHR2,0.2282503686378197
16702,GARS1,0.047973763156556666
16703,YAE1,0.6058880357960035
16704,RALA,0.9031880815579397
16705,CALCR,0.22298774597040727
16706,MGAM,0.2416738699344079
16707,POU6F2,0.19273402145726343
16708,CTAGE6,0.2282503686378197
16709,GIMAP2,0.7638175624141964
16710,GIMAP1,0.9200183047744953
16711,GIMAP1-GIMAP5,0.10743885696852595
16712,TMEM176B,0.6833274012304876
16713,TMEM176A,0.6588193420450501
16714,,0.047973763156556666
16715,ADCK2,0.6240402705038898
16716,NDUFB2,0.8884934153658413
16717,MRPS33,0.6754970254741445
16718,DUS4L,0.4628565617531906
16719,CPA2,0.423577566481924
16720,CPA4,0.3954593989932374
16721,MEST,0.7082422331824885
16722,GALNT11,0.8113591295062795
16723,CPSF4,0.5678802054202471
16724,ATP5MF,0.8630192708598159
16725,ZNF789,0.5707530380841003
16726,ZNF394,0.7945797528855443
16727,FAM200A,0.5029236792596735
16728,ZNF655,0.688335790918798
16729,TMEM225B,0.36256165149743225
16730,ZSCAN25,0.621955560075253
16731,CYP3A5,0.46041592515381097
16732,CYP3A7,0.3236385823969085
16733,GJC3,0.3714089591701836
16734,CNTNAP2,0.37290893374688566
16735,SRRM3,0.48980525753800785
16736,YWHAG,0.8546804291452688
16737,SSC4D,0.22298774597040727
16738,ZP3,0.4396196674632633
16739,HSPB1,0.9963390451009305
16740,CRPPA,0.047973763156556666
16741,SOSTDC1,0.5682107082930797
16742,LRRC72,0.15078557990542532
16743,ACTB,0.9998983068083592
16744,FSCN1,0.6661412518431891
16745,SMARCD3,0.4519245436518025
16746,DMTF1,0.7537499364417553
16747,CLDN15,0.9086286673107236
16748,TSGA13,0.25997864442975543
16749,ZKSCAN5,0.6361926069049677
16750,TMEM130,0.24352977068185286
16751,AOC1,0.27624955509228655
16752,SUMF2,0.833375705496517
16753,RNF216,0.8607820206437179
16754,MATCAP2,0.047973763156556666
16755,PHF14,0.8127319875934306
16756,CEP41,0.5124319926780903
16757,LAMB1,0.9383739258656633
16758,LRRC61,0.31250317791223875
16759,RARRES2,0.46227182590125593
16760,NUP205,0.6146336502771139
16761,SCRN1,0.359434585854477
16762,FKBP14,0.5648039863731124
16763,AEBP1,0.5486093456043117
16764,MYL7,0.1268114099761021
16765,VPS37D,0.34018914933645195
16766,DNAJC30,0.5728631718106473
16767,STX1A,0.5494483144353486
16768,CLDN3,0.36535821426755477
16769,METTL27,0.3246809376112269
16770,TMEM270,0.047973763156556666
16771,RBM28,0.7563939594244166
16772,IMPDH1,0.8337062083693497
16773,HILPDA,0.8270707276147862
16774,METTL2B,0.6339553566888697
16775,ALKBH4,0.5860070168302233
16776,LRWD1,0.5772614023491127
16777,,0.047973763156556666
16778,UPK3BL1,0.36050236436670563
16779,CFAP69,0.5159149844917883
16780,GTPBP10,0.47968678496974626
16781,CLDN12,0.4896018711547262
16782,CDK14,0.5000254232979102
16783,FZD1,0.4381196928865612
16784,PTTG1IP2,0.047973763156556666
16785,CAV1,0.9970000508465958
16786,MET,0.9282554532974018
16787,NFE2L3,0.7752580464737886
16788,CBX3,0.8985610413382824
16789,,0.047973763156556666
16790,PSMA2,0.8626124980932527
16791,MRPL32,0.8928662226063965
16792,DNAJC2,0.883612142167082
16793,SLC26A5,0.2530635073981797
16794,LIMK1,0.498016982763004
16795,PSMC2,0.9022728428331723
16796,CROT,0.4394162810799817
16797,ABCB4,0.3733157065134489
16798,ABCB1,0.7564448060202369
16799,PPIA,0.9928814765851426
16800,H2AZ2,0.047973763156556666
16801,PURB,0.7513347231402857
16802,DBNL,0.8475110591345909
16803,PGAM2,0.2648344943306046
16804,POLM,0.6140234911272691
16805,YKT6,0.7256317689530686
16806,FGL2,0.9407637158692226
16807,GNA12,0.7360553210962526
16808,LAT2,0.33632480805410075
16809,RFC2,0.6949712716733615
16810,CLIP2,0.5968373417399705
16811,INHBA,0.3846799206793105
16812,EPHB6,0.33670615752275385
16813,TRPV6,0.24777546143285706
16814,TRPV5,0.1402603345706005
16815,KEL,0.23554685513804852
16816,PIP,0.4549244928052067
16817,LLCFC1,0.1268114099761021
16818,IQUB,0.30535923119947117
16819,NDUFA5,0.8649514415009915
16820,LMOD2,0.2184115523465704
16821,WASL,0.8789851019474246
16822,HYAL4,0.17918340367112423
16823,PCOLCE,0.38590023897900033
16824,MOSPD3,0.5535414653988916
16825,TFR2,0.24884323994508567
16826,ACTL6B,0.17918340367112423
16827,GNB2,0.8907815121777597
16828,POP7,0.7979864748055118
16829,EPO,0.17918340367112423
16830,ZAN,0.3236385823969085
16831,EPHB4,0.8876798698327147
16832,SLC12A9,0.4949661870137794
16833,TRIP6,0.5828036812935374
16834,SRRT,0.8477907154116032
16835,GIGYF1,0.7348095794986526
16836,FAM220A,0.3059948136472263
16837,DAGLB,0.7191234046880561
16838,KDELR2,0.971220826765648
16839,SLC4A2,0.7427416484466365
16840,CCDC136,0.31718106472771646
16841,ATP6V1F,0.9190013728580871
16842,ATP6V1FNB,0.271088625616515
16843,TSPAN33,0.2825545329740174
16844,SMO,0.2567244622972492
16845,GLI3,0.5992271317435298
16846,VSTM2A,0.15078557990542532
16847,PALS2,0.047973763156556666
16848,DGKB,0.25540245080591856
16849,ST7,0.7640209487974781
16850,FLNC,0.5288554431280825
16851,COG5,0.7079880002033864
16852,ABCB8,0.5627701225402959
16853,RABGEF1,0.5360248131387604
16854,TRIM4,0.7614277724106371
16855,CPA5,0.167615803121981
16856,KLF14,0.21556414298062745
16857,KCTD7,0.4978644429755428
16858,BHLHA15,0.15078557990542532
16859,SMURF1,0.6664971780139319
16860,CCZ1B,0.6047439873900442
16861,MMD2,0.047973763156556666
16862,RAPGEF5,0.9624243656887171
16863,ACHE,0.46242436568871714
16864,CUX1,0.8986118879341028
16865,STEAP1B,0.5425840239995933
16866,NAMPT,0.9815426857171913
16867,CHRM2,0.1402603345706005
16868,ZC3HAV1L,0.4860680327452077
16869,ZC3HAV1,0.9696445822952153
16870,TTC26,0.549143234860426
16871,UBN2,0.6691412009965932
16872,FEZF1,0.15078557990542532
16873,AASS,0.7706564295520415
16874,PRKRIP1,0.6980729140184064
16875,RELN,0.399755936340062
16876,ORC5,0.6162098947475466
16877,OPN1SW,0.1838612904866019
16878,MRM2,0.283749427975797
16879,SNX8,0.7645802613515025
16880,CHST12,0.8221131845222962
16881,MAD1L1,0.5390247622921646
16882,OCM,0.17918340367112423
16883,CCZ1,0.6494381451161845
16884,MINDY4,0.5201860985407027
16885,,0.047973763156556666
16886,AQP1,0.9940001016931916
16887,GHRHR,0.40814562465042964
16888,KPNA7,0.1268114099761021
16889,NUB1,0.8765953119438653
16890,TAS2R39,0.047973763156556666
16891,TAS2R40,0.10743885696852595
16892,GSTK1,0.9422891137438348
16893,TMEM139,0.2983169776783444
16894,CASP2,0.7963085371434383
16895,FAM131B,0.2282503686378197
16896,ZYX,0.9127980881679971
16897,EPHA1,0.23015711598108507
16898,TAS2R60,0.1402603345706005
16899,TAS2R41,0.047973763156556666
16900,CTAGE15,0.1598871205572787
16901,TCAF2C,0.1598871205572787
16902,AKAP9,0.9473229267300555
16903,STAG3,0.42736563787054455
16904,HYCC1,0.047973763156556666
16905,GPR85,0.3984593481466416
16906,NUDT1,0.5679564753139777
16907,EIF4H,0.9644582295215335
16908,SLC29A4,0.3592057761732852
16909,ELMO1,0.9591701835562109
16910,CLDN4,0.3483500279656277
16911,OR9A4,0.15078557990542532
16912,OR2F1,0.1402603345706005
16913,LRRD1,0.2567244622972492
16914,ATXN7L1,0.5667870036101083
16915,NAPEPLD,0.4069253063507398
16916,LANCL2,0.401738953577058
16917,KMT2C,0.932882493517059
16918,IGFBP1,0.2567244622972492
16919,IGFBP3,0.9927797833935018
16920,FKBP9,0.9512381146082269
16921,NT5C3A,0.8811715055677023
16922,RP9,0.6739207810037118
16923,ZNF138,0.5876341078964763
16924,GARIN1A,0.047973763156556666
16925,LHFPL3,0.10743885696852595
16926,SLC25A40,0.6233538414603143
16927,DBF4,0.6375146183962984
16928,SRI,0.9671530991000152
16929,STEAP4,0.6737682412162506
16930,ADAM22,0.4263741292520466
16931,GSAP,0.5802613515025169
16932,PTPN12,0.9541872171658108
16933,OR6B1,0.047973763156556666
16934,FERD3L,0.047973763156556666
16935,CYREN,0.6894798393247572
16936,TMEM140,0.8509177810545584
16937,WDR91,0.595413637056999
16938,OR2A42,0.30535923119947117
16939,OR2A7,0.20717445467025983
16940,OR2A1,0.19273402145726343
16941,ARHGEF5,0.35796003457568515
16942,NOBOX,0.047973763156556666
16943,OR2A5,0.19273402145726343
16944,OR2A25,0.1838612904866019
16945,OR2A12,0.047973763156556666
16946,OR2A14,0.047973763156556666
16947,RBM33,0.8424772461483704
16948,SHH,0.17918340367112423
16949,RNF32,0.5404993135709564
16950,LMBR1,0.9190522194539076
16951,NOM1,0.6550058473585193
16952,MNX1,0.22298774597040727
16953,GCK,0.22298774597040727
16954,C7orf33,0.047973763156556666
16955,EZH2,0.7046321248792393
16956,KCNH2,0.18818325113133677
16957,CCDC146,0.5212284537550211
16958,TRIM74,0.167615803121981
16959,ZNF853,0.45629735089235773
16960,ZNF316,0.5513296384807037
16961,ZNF12,0.6840392535719734
16962,ABHD11,0.5516855646514466
16963,MUC3A,0.3266385315503127
16964,MUC17,0.167615803121981
16965,TRIM56,0.9079168149692378
16966,HOXA1,0.37598515279402045
16967,HOXA2,0.43176386840901004
16968,HOXA4,0.4751360146438196
16969,HOXA5,0.6218538668836121
16970,HOXA6,0.4361620989474755
16971,HOXA7,0.5731936746834799
16972,HOXA9,0.4907204962627752
16973,,0.047973763156556666
16974,HOXA11,0.24884323994508567
16975,HOXA13,0.17389535770580158
16976,EVX1,0.19273402145726343
16977,NSUN5,0.5417704784664666
16978,TRIM50,0.1268114099761021
16979,FKBP6,0.22484364671785223
16980,SEMA3D,0.7209030355417705
16981,CASTOR2,0.39728987644277214
16982,RCC1L,0.6762597244114507
16983,FZD9,0.29157980373214015
16984,RBAK,0.530024914831952
16985,ABCB5,0.2370468297147506
16986,ATP6V0E2,0.4703818579346113
16987,TAX1BP1,0.9512889612040474
16988,OR6V1,0.047973763156556666
16989,OR2F2,0.047973763156556666
16990,OR2A2,0.047973763156556666
16991,GRM3,0.2992322164031118
16992,DTX2,0.5478212233690954
16993,OR9A2,0.10743885696852595
16994,TNPO3,0.7225301266080236
16995,H2BK1,0.047973763156556666
16996,,0.047973763156556666
16997,TNRC18,0.5555499059337977
16998,MUC12,0.231885900238979
16999,ZCWPW1,0.40069659836273963
17000,TCAF2,0.3934001118625108
17001,ZNF479,0.1402603345706005
17002,UMAD1,0.5165505669395434
17003,SLC13A4,0.3937306147353435
17004,SPAM1,0.1598871205572787
17005,HOXA3,0.5377535973966543
17006,AMZ1,0.267122591142523
17007,ZNF679,0.10743885696852595
17008,ZNF736,0.5438043422992831
17009,ZNF680,0.5782783342655209
17010,REPIN1,0.6702089795088219
17011,ZNF775,0.42159454924492806
17012,GIMAP8,0.8867646311079473
17013,ACTR3C,0.27975797020389487
17014,NEUROD6,0.10743885696852595
17015,PPP1R17,0.047973763156556666
17016,ERV3-1,0.5764987034118065
17017,ZNF273,0.5784308740529821
17018,TRA2A,0.9209081202013525
17019,CCDC126,0.6425992779783394
17020,FAM221A,0.5445670412365892
17021,RASA4,0.5737784105354147
17022,CYP51A1,0.587583261300656
17023,ARHGEF35,0.36421416586159555
17024,KRIT1,0.6322265724309758
17025,,0.047973763156556666
17026,,0.047973763156556666
17027,,0.047973763156556666
17028,POM121,0.7314791274724157
17029,BAZ1B,0.8629175776681751
17030,BCL7B,0.875069914069253
17031,GTF2IRD1,0.5497788173081812
17032,POM121C,0.7393603498245792
17033,HIP1,0.9426958865103982
17034,CCL26,0.20717445467025983
17035,CCL24,0.167615803121981
17036,RHBDD2,0.7862409111709971
17037,TMEM120A,0.8399857629531703
17038,STYXL1,0.7195301774546194
17039,MDH2,0.928662226063965
17040,MRPS24,0.5770834392637413
17041,URGCP-MRPS24,0.17389535770580158
17042,URGCP,0.685361265063304
17043,UBE2D4,0.7231402857578685
17044,UPK3B,0.40349316113286215
17045,POMZP3,0.5434484161285402
17046,,0.047973763156556666
17047,ZNF107,0.5138556973610616
17048,HUS1,0.718614938729852
17049,C7orf57,0.22484364671785223
17050,PKD1L1,0.46204301622006405
17051,NCF1,0.24510601515228556
17052,ABCF2-H2BK1,0.047973763156556666
17053,CLCN1,0.20717445467025983
17054,EIF3B,0.8788834087557837
17055,BRAT1,0.5375756343112829
17056,VGF,0.3566634463822647
17057,THSD7A,0.8632226572430975
17058,ASB15,0.4001372858087151
17059,SP8,0.10743885696852595
17060,ZNF800,0.8980525753800783
17061,DOCK4,0.9231199471195404
17062,ZSCAN21,0.5906340570498805
17063,FASTK,0.7054456704123659
17064,PAX4,0.10743885696852595
17065,TYW1,0.691564549753394
17066,FBXL18,0.42563685361265063
17067,CUL1,0.8943407738851884
17068,CAPZA2,0.9821528448670361
17069,CYP3A43,0.2040219657293944
17070,TPK1,0.5323130116438705
17071,SDK1,0.5051355061778614
17072,BZW2,0.9176793613667565
17073,NUP42,0.047973763156556666
17074,AVL9,0.7931560482025728
17075,LFNG,0.5646260232877409
17076,CYP3A4,0.31794376366502264
17077,TBL2,0.690700157624447
17078,ZNF117,0.5481517262419281
17079,DLD,0.90695072964865
17080,SUN3,0.19725936848527992
17081,CCDC71L,0.6470737784105354
17082,GTF2IRD2B,0.4824579244419586
17083,KBTBD2,0.9528143590786596
17084,VWDE,0.2184115523465704
17085,NRCAM,0.5821935221436925
17086,TOMM7,0.9206793105201607
17087,ESYT2,0.9050185590074744
17088,PHKG1,0.4227385976508873
17089,GPER1,0.7003610108303249
17090,HOXA10,0.5097625463975187
17091,TMEM178B,0.45586515482788426
17092,PRSS2,0.4952458432907917
17093,CADPS2,0.8121218284435857
17094,DNAH11,0.2996644124675853
17095,WIPF3,0.38948492398433926
17096,C7orf25,0.355087201911832
17097,RUNDC3B,0.758936289215437
17098,KRBA1,0.4544922967407332
17099,MGAM2,0.1268114099761021
17100,AHCYL2,0.5297198352570296
17101,USP42,0.7140387451060152
17102,PILRB,0.45833121472517413
17103,ELN,0.7046829714750598
17104,SPDYE3,0.46712767580210507
17105,,0.047973763156556666
17106,,0.047973763156556666
17107,SPDYE2B,0.45777190217114966
17108,SPDYE5,0.4660853205877866
17109,SPDYE9,0.047973763156556666
17110,SPDYE11,0.047973763156556666
17111,SPDYE13,0.047973763156556666
17112,SPDYE15,0.047973763156556666
17113,SPDYE16,0.32844358570193727
17114,SPDYE17,0.1402603345706005
17115,SPDYE18,0.4456449890679819
17116,SPDYE1,0.4664666700564397
17117,TAF6,0.65012457415976
17118,PRR15,0.44592464534499415
17119,TBX20,0.1268114099761021
17120,GTF2I,0.730157115981085
17121,GTF2IRD2,0.513398077998678
17122,ATG9B,0.6090913713326893
17123,GBX1,0.1268114099761021
17124,FOXL3,0.047973763156556666
17125,SEM1,0.9237301062693852
17126,DPY19L1,0.7111913357400722
17127,WNT2,0.3659937967153099
17128,ASZ1,0.1598871205572787
17129,CTTNBP2,0.5403467737834952
17130,CHPF2,0.5647022931814715
17131,ORAI2,0.7584278232572329
17132,SPDYE10,0.047973763156556666
17133,STEAP1,0.3936543448416129
17134,STEAP2,0.44910255758376977
17135,ZNF777,0.49422891137438346
17136,ZNF746,0.5896679717292928
17137,GARIN1B,0.047973763156556666
17138,PDK4,0.9871358112574363
17139,DYNC1I1,0.3777393603498246
17140,SPDYE6,0.3897391569634413
17141,LAMTOR4,0.88213759088829
17142,MDFIC,0.6870392027253776
17143,CTAGE8,0.047973763156556666
17144,KCP,0.3529516448873748
17145,SPDYE8,0.047973763156556666
17146,STRA8,0.10743885696852595
17147,GRIFIN,0.047973763156556666
17148,POLR2J,0.7845629735089236
17149,PLXNA4,0.5123302994864494
17150,CTAGE4,0.2576651243199268
17151,CDC14C,0.21047948339858646
17152,MAFK,0.6531753699089846
17153,TMEM184A,0.3375705496517008
17154,PSMG3,0.7216657344790767
17155,ELFN1,0.45398383078252913
17156,LRRC17,0.44292469619159
17157,FAM185A,0.4634412976051253
17158,NYAP1,0.3069863222657243
17159,AGFG2,0.7154878730868969
17160,SAP25,0.2040219657293944
17161,FBXO24,0.22092845883968068
17162,FAM237B,0.10743885696852595
17163,,0.047973763156556666
17164,ARPC1A,0.8148166980220675
17165,ARPC1B,0.956322774190268
17166,PDAP1,0.7918340367112422
17167,BUD31,0.913764173488585
17168,MEPCE,0.734250266944628
17169,,0.047973763156556666
17170,SPDYE21,0.047973763156556666
17171,TSC22D4,0.6766156505821935
17172,TRIM73,0.3490364570092032
17173,GRID2IP,0.2464534499415264
17174,ZDHHC4,0.5999898306808359
17175,INTS15,0.047973763156556666
17176,ZNF735,0.047973763156556666
17177,IL6,0.992678090201861
17178,UFSP1,0.3312909950678802
17179,COA1,0.7375807189708649
17180,UPP1,0.9737123099608481
17181,BMPER,0.32315553973661465
17182,,0.047973763156556666
17183,COL1A2,0.4504754156709208
17184,CASD1,0.6218030202877918
17185,TMEM248,0.8887984949407637
17186,JAZF1,0.7207504957543093
17187,SBDS,0.9681700310164234
17188,SPDYE2,0.5411603193166218
17189,SPDYE12,0.047973763156556666
17190,SNX10,0.5701937255300757
17191,STARD3NL,0.9288656124472466
17192,TARP,0.047973763156556666
17193,ITPRID1,0.20107286317181064
17194,XRCC2,0.2958254944831444
17195,FIGNL1,0.46361926069049675
17196,DDC,0.21302181318960695
17197,IKZF1,0.34987542584024
17198,PRSS1,0.664514160776936
17199,CARD11,0.21047948339858646
17200,TYW1B,0.5117709869324248
17201,SLC26A4,0.3680276605481263
17202,CBLL1,0.8058676971576753
17203,SLC26A3,0.29061371841155237
17204,SH2B2,0.4799410179488483
17205,POLD2,0.8377739360349824
17206,LRGUK,0.36474805511770986
17207,SLC35B4,0.629785935831596
17208,HNRNPA2B1,0.9902883001983017
17209,ZNF786,0.43801799969492045
17210,ZNF425,0.32132506228707985
17211,PDIA4,0.9311537092591651
17212,,0.047973763156556666
17213,PTN,0.32010474398739003
17214,PIK3CG,0.4819240351858443
17215,AIMP2,0.7562414196369553
17216,ANKRD61,0.45362790461178626
17217,CFTR,0.3162658260029491
17218,SAMD9,0.6320231860476941
17219,HEPACAM2,0.22092845883968068
17220,SAMD9L,0.837341739970509
17221,SEMA3E,0.6355061778613922
17222,PMS2,0.5433975695327198
17223,RSPH10B2,0.26615650582193523
17224,ZNF722,0.047973763156556666
17225,PDGFA,0.8884425687700208
17226,RSPH10B,0.32035897696649207
17227,OCM2,0.20107286317181064
17228,CCDC201,0.047973763156556666
17229,AUTS2,0.5169064931102862
17230,EGFR,0.7669192047592414
17231,IRF5,0.4194335689225606
17232,NUDCD3,0.7305130421518279
17233,CAMK2B,0.2514109930340164
17234,CDK13,0.8311893018762394
17235,KMT2E,0.9799155946509381
17236,SEPTIN14,0.047973763156556666
17237,COBL,0.40034067219199676
17238,CYP3A7-CYP3A51P,0.047973763156556666
17239,OR2AE1,0.1268114099761021
17240,DUS4L-BCAP29,0.047973763156556666
17241,BCAP29,0.9130014745512788
17242,GPR141,0.19273402145726343
17243,,0.047973763156556666
17244,EPDR1,0.36370569990339147
17245,NME8,0.2040219657293944
17246,EXOC4,0.8123760614226877
17247,PILRA,0.37242589108659174
17248,PTCD1,0.5943712818426806
17249,ATP5MF-PTCD1,0.3333502821986068
17250,DNAAF5,0.6100066100574566
17251,PRKAR1B,0.6333451975390247
17252,FOXP2,0.3825189403569431
17253,GIMAP5,0.7210555753292317
17254,LSM8,0.8532058778664768
17255,,0.047973763156556666
17256,CNPY1,0.10743885696852595
17257,IQCE,0.5461941323028423
17258,TTYH3,0.6043626379213911
17259,PVRIG,0.18818325113133677
17260,SAGSIN1,0.047973763156556666
17261,RAC1,0.9913052321147099
17262,MLXIPL,0.28855443128082575
17263,TMEM106B,0.8285452788935781
17264,NRF1,0.5834138404433823
17265,UBE2H,0.9569329333401129
17266,TRRAP,0.7432246911069303
17267,POLR2J3,0.7267249707632074
17268,UPK3BL2,0.047973763156556666
17269,POLR2J3,0.7267249707632074
17270,POLR2J2,0.4539075608887985
17271,ADCYAP1R1,0.316621752173692
17272,TNS3,0.5190420501347435
17273,SEPTIN7,0.047973763156556666
17274,PUS7,0.5876849544922967
17275,BRAF,0.8370366603955866
17276,CACNA2D1,0.6544211115065847
17277,CALD1,0.9700005084659582
